#-----------------------------------------------------------
# Vivado v2024.2 (64-bit)
# SW Build 5239630 on Fri Nov 08 22:34:34 MST 2024
# IP Build 5239520 on Sun Nov 10 16:12:51 MST 2024
# SharedData Build 5239561 on Fri Nov 08 14:39:27 MST 2024
# Start of session at: Mon May  4 13:01:56 2026
# Process ID         : 2479
# Current directory  : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts
# Command line       : vivado -mode batch -source build_all.tcl -log 2026_05_04-130149.vivado.log -tclargs SSI_SpreadLogic_high AggressiveExplore AggressiveExplore A1 B0 C0 H2
# Log file           : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts/2026_05_04-130149.vivado.log
# Journal file       : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts/vivado.jou
# Running On         : ip-192-168-1-58
# Platform           : Ubuntu
# Operating System   : Ubuntu 24.04.1 LTS
# Processor Detail   : Intel(R) Xeon(R) 6975P-C
# CPU Frequency      : 3899.670 MHz
# CPU Physical cores : 4
# CPU Logical cores  : 8
# Host memory        : 33089 MB
# Swap memory        : 10737 MB
# Total Virtual      : 43827 MB
# Available Virtual  : 43318 MB
#-----------------------------------------------------------
source build_all.tcl
WARNING: [Synth 8-7071] port 'io_pcim_aw_bits_user' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_w_ready' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_w_valid' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_w_bits_data' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_w_bits_last' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_w_bits_id' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_w_bits_strb' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_w_bits_user' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_b_ready' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_b_valid' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_b_bits_resp' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_b_bits_id' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_b_bits_user' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_ready' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_valid' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_addr' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_len' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_size' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_burst' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_lock' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_cache' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_prot' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_qos' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_region' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_id' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_ar_bits_user' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_r_ready' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_r_valid' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_r_bits_resp' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_r_bits_data' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_r_bits_last' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_r_bits_id' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7071] port 'io_pcim_r_bits_user' of module 'F1Shim' is unconnected for instance 'firesim_top' [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-7023] instance 'firesim_top' of module 'F1Shim' has 285 connections declared, but only 240 given [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:1646]
WARNING: [Synth 8-6104] Input port 'clk_hbm_ref' has an internal driver [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/design/cl_firesim.sv:2265]
WARNING: [Synth 8-3848] Net ddr4_c in module/entity cl_ddr4_phy_ddr4 does not have driver. [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/ip_1/rtl/phy/cl_ddr4_phy_ddr4.sv:178]
WARNING: [Synth 8-3848] Net mcal_DMIn_n in module/entity cl_ddr4_phy_ddr4 does not have driver. [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/ip_1/rtl/phy/cl_ddr4_phy_ddr4.sv:249]
WARNING: [Synth 8-3848] Net dbg_bus in module/entity cl_ddr4_phy_ddr4 does not have driver. [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/ip_1/rtl/phy/cl_ddr4_phy_ddr4.sv:277]
WARNING: [Synth 8-6014] Unused sequential element cmd_cmd_cas_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_group.sv:890]
WARNING: [Synth 8-6014] Unused sequential element issue_cas_dly_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_group.sv:583]
WARNING: [Synth 8-6014] Unused sequential element faw_slr_done_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_act_rank.sv:136]
WARNING: [Synth 8-6014] Unused sequential element outstanding_act_dlr_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_act_rank.sv:164]
WARNING: [Synth 8-6014] Unused sequential element act_shift_dlr_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_act_rank.sv:156]
WARNING: [Synth 8-6014] Unused sequential element prevLRA_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_act_rank.sv:201]
WARNING: [Synth 8-6014] Unused sequential element rrdDLR_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_act_rank.sv:202]
WARNING: [Synth 8-6014] Unused sequential element strict_rptr_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:150]
WARNING: [Synth 8-6014] Unused sequential element strict_wptr_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:178]
WARNING: [Synth 8-6014] Unused sequential element strict_wptr2_reg was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:179]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[31] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[30] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[29] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[28] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[27] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[26] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[25] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[24] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[23] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[22] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[21] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[20] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[19] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[18] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[17] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[16] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[15] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[14] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[13] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[12] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[11] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[10] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[9] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[8] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[7] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[6] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[5] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
WARNING: [Synth 8-6014] Unused sequential element strict_fifo_reg[4] was removed.  [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/rtl/controller/ddr4_v2_2_mc_arb_c.sv:187]
